   ;KUNDE;PRIVAT;JAHR;LEASINGOBJEKT;OBJEKTTYP;KRAFTSTOFF
9816;2775497739;0;2020;4 Stk. Stapler Linde L20, 1 Stk. R20, MF Liezen;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9817;2775497739;0;2020;2 Stk. Stapler Linde T16, Kral;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9818;2775497739;0;2020;Stapler Linde E 50, Würth;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9819;2775497739;0;2021;Linde Batterie ENERSYS 80V, Neuman;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
9820;2775497739;0;2021;Stapler Linde E 30 L, Würth;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9821;2775497739;0;2020;Stapler Linde L12 AC, Trapa;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9822;2775497739;0;2020;2 Stk. Stapler Linde R 14 HD, Schachinger;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9823;2775497739;0;2020;Stapler Linde H 16 D und H 50 D, Innoweld;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9824;2775497739;0;2020;Diverse Stapler Linde, Bexity;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9825;2775497739;0;2020;Stapler Linde H50D, C. Bayer GmbH;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9826;2775497739;0;2020;Stapler Linde L14, Powerorange;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9827;2775497739;0;2020;Stapler Linde E 35 HL, Borbet;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9828;2775497739;0;2021;5 Stk. Stapler Linde + 2 Wechselbatterien, Salinen;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9829;2775497739;0;2021;Linde Kaup Palettengerät, Pinzgau Milch;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9830;2775497739;0;2020;Stapler Linde E 35 L, Seisenbacher;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9831;2775497739;0;2021;Wechselbattrie- u. Gestell Hawker, BEXity;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
9832;2775497739;0;2021;Stapler Linde L14 AP, Frutarom;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9833;2775497739;0;2021;Stapler Linde R14 B, HILTI;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9834;2775497739;0;2020;Stapler Linde E 45, SMW;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9835;2775497739;0;2020;Stapler Linde H 30 D, Röfix;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9836;2775497739;0;2021;Stapler Linde H 25 D, Wieser Holz;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9837;2775497739;0;2021;Diverse Stapler Linde, BEXity;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9838;2775497739;0;2020;Stapler Linde H50 D und E 35 L, MFL;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9839;2775497739;0;2020;Stapler Linde D12 SP, Schenker;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9840;2775497739;0;2020;Stapler Linde L14 AP, SMW;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9841;2775497739;0;2021;Stapler Linde E16C und L16, Trodat;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9842;2775497739;0;2021;12 Stk. Stapler Linde T16, Laimer;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9843;2775497739;0;2020;Linde Li-ION, ZinkPower;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9844;2775497739;0;2020;Stapler Linde H 80 D, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9845;2775497739;0;2020;Linde Li-ION 90V, ZinkPower;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9846;2775497739;0;2020;2 Stk. Stapler Linde (E450, E25) GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9847;2775497739;0;2020;Stapler Linde E50, Würth;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9848;2775497739;0;2020;Stapler Linde E 20 EX, Innio;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9849;2775497739;0;2020;2 Stk. Stapler Linde E 20 PH, 1 Stk. E 35 HL, IMERYS;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9850;2775497739;0;2020;Stapler Linde E35 L, Strasser Steine;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9851;2775497739;0;2020;K range L, Pichler-ÖBZ;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9852;2775497739;0;2020;5 Stk. Stöcklin EFP 30, Sappi;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9853;2775497739;0;2020;Stapler Linde T16, JCL;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9854;2775497739;0;2020;2 Stk. Stapler Linde H30D, Poloplast;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9855;2775497739;0;2020;3 Stk. Stapler (2x E40, T25), JCL;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9856;2775497739;0;2020;Stapler Linde E 30, Constantia;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9857;2775497739;0;2020;Stapler Linde H40D, H50D, Diverse;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9858;2775497739;0;2020;Stapler Linde E 20 L, Schenker;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9859;2775497739;0;2020;4 Stk.Stapler Linde (2xH25,H35,H18) Würth;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9860;2775497739;0;2020;Stapler Linde L14 AP, Exel Medical;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9861;2775497739;0;2020;Stapler Linde H 80, MBS List;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9862;2775497739;0;2020;Stapler Linde H 18 D, Metadynea;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9863;2775497739;0;2020;Stapler Linde H50, H35D, Böhler;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9864;2775497739;0;2020;2 Stk. Linde Li-ION 24V, Collini;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9865;2775497739;0;2020;Stapler Linde E 18 PH, E30 600 HL, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9866;2775497739;0;2020;Diverse Stapler Linde, Bexity;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9867;2775497739;0;2020;Diverse Stapler Linde, Team Styria;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9868;2775497739;0;2020;Stapler Linde E 30, Industrie Logistik Linz;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9869;2775497739;0;2020;Stapler Linde L20 AP, SMW;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9870;2775497739;0;2020;Stapler Linde E 16 C, Ardagh;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9871;2775497739;0;2020;2 Stk. Stapler Linde (E20, E16), Logistik Service;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9872;2775497739;0;2020;Stapler Linde R16 HD, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9873;2775497739;0;2020;Stapler Linde E 25, E 20 PL, Primanit;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9874;2775497739;0;2020;2 Stk. Stapler Linde E35HL u E30, MARK;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9875;2775497739;0;2020;Diverse Stapler Linde, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9876;2775497739;0;2020;4 Stk. Stapler Linde E25 L, 1 Stk. H 60 D, Schachinger;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9877;2775497739;0;2020;2 Stk. Stapler Linde H 35 D, Sky Plastic;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9878;2775497739;0;2020;Stapler Linde MT12, Arcelor;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9879;2775497739;0;2020;Linde Gastankstelle Bauer LT AG, Sappi;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
9880;2775497739;0;2020;Diverse Stapler Linde, Quester;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9881;2775497739;0;2020;Stapler Linde H35D, Böhler;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9882;2775497739;0;2020;Stapler Linde H 50, SLR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9883;2775497739;0;2020;Linde Wechselbatterie E80, Böhler;Betriebs- und Geschäftsausstattung / Geräte, Automaten;
9884;2775497739;0;2020;13 Stk. Stapler Linde E 20 PL, 1 Stk. E 25, Primanit;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9885;2775497739;0;2020;Stapler Linde H80D, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9886;2775497739;0;2020;Stapler Linde H 80 D, Neuman;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9887;2775497739;0;2020;Stapler Linde R17X HD, Worthington;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9888;2775497739;0;2020;Stapler Linde E10, Böhlerit;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9889;2775497739;0;2020;2 Stk. Stapler Linde E 16, Innio;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9890;2775497739;0;2020;2 Stk. Linde K range L, KTM;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9891;2775497739;0;2020;2 Stk. Stapler Linde (L14, L12i), Linde Gas;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9892;2775497739;0;2020;Stapler Linde H 35 D, Logistik Service;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9893;2775497739;0;2020;2 Stk. Stapler Linde L 16 AP, JCL;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9894;2775497739;0;2020;Stapler Linde H 25 D, H 20 D, ESIM;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9895;2775497739;0;2020;Stapler Linde E 25, MFL;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9896;2775497739;0;2020;4 Stk. Stapler Linde, Böhler;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9897;2775497739;0;2020;Stapler Linde E 16 C, Klein;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9898;2775497739;0;2020;Stapler Linde R 20, JCL;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9899;2775497739;0;2020;Stapler Linde E 20 PH, Imerys;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9900;2775497739;0;2020;Stapler Linde E 20 PH, Imerys;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9901;2775497739;0;2020;Stapler Linde V08, Saint-Gobain;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9902;2775497739;0;2020;Stapler Linde E 20 PL, Primanit;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9903;2775497739;0;2020;2 Stk. Stapler Linde P 60, Saubermacher;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9904;2775497739;0;2020;Stapler Linde L16, HANFWOLF;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9905;2775497739;0;2021;Stapler Linde R10 B, Innio;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);
9906;2775497739;0;2022;Stapler Linde T 25 AP, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9907;2775497739;0;2022;2 Stk. Stapler Linde R16 G, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9908;2775497739;0;2022;Stapler Linde H35 D, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9909;2775497739;0;2022;Stapler Linde H 25 D, voest Tubulars;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9910;2775497739;0;2022;Stapler Linde H35 D, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9911;2775497739;0;2022;6 Stk. Stapler Linde E30/600 HL, Borealis;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9912;2775497739;0;2022;Diverse Stapler Linde, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9913;2775497739;0;2022;Stapler Linde E 35 HL, Binder;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9914;2775497739;0;2022;Stapler Linde H50 600 D, Binder;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9915;2775497739;0;2022;Stapler Linde H 25 D, Borbet;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9916;2775497739;0;2022;2 Stk. Stapler Linde E 20 PL, Antolin;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9917;2775497739;0;2022;2 Stk. Stapler Linde H30 D, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9918;2775497739;0;2022;2 Stk. Stapler E 16 C, 2 Stk. E 20 PH, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9919;2775497739;0;2022;Linde DURWEN, Weissenböck;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9920;2775497739;0;2022;Linde HAWKER 24V, BEXity;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9921;2775497739;0;2022;2 Stk. Linde X20, 1 Stk. E 16, Industrie Logistik;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9922;2775497739;0;2022;Stapler Linde E 35 600 H, Isovolta;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9923;2775497739;0;2022;Stapler Linde E25, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9924;2775497739;0;2022;2 Stk. E35, 1 Stk. E25, 1 Stk. E16, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9925;2775497739;0;2022;Stapler Linde H 50 D, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9926;2775497739;0;2022;Diverse Stapler Linde, Frutarom Forward;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9927;2775497739;0;2023;8 Stk. Linde L14, 1 Stk. D14, Frutarom;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9928;2775497739;0;2023;Stapler E25L, Würth;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9929;2775497739;0;2023;5 Stk. Stapler H20D, Villas Austria;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9930;2775497739;0;2023;Stapler L14AP, Trotec;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9931;2775497739;0;2023;2 Stk. Stapler E18L, Sappi;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9932;2775497739;0;2023;Diverse Stapler, Transdanubia;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9933;2775497739;0;2023;Stapler E18, Sappi;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9934;2775497739;0;2023;Linde Li-ION, Haubis;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
9935;2775497739;0;2023;5 Stk. Stapler Linde L14, 5 Stk. T16, Frutarom;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9936;2775497739;0;2023;7 Stk. Stapler Linde L14, Frutarom;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9937;2775497739;0;2023;3 Stk. Linde Li ION, Haubis;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
9938;2775497739;0;2023;Linde Nachrüstung Warnlichter, Tencat;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9939;2775497739;0;2023;3 Stk. Stapler Linde, Nova Taste (Frutarom);Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9940;2775497739;0;2023;Diverse Stapler, Quester;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9941;2775497739;0;2023;2 Stk. Stapler R14, Wiberg;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9942;2775497739;0;2023;Diverse Stapler, Sappi;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9943;2775497739;0;2023;Stapler L14AS, Borealis;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9944;2775497739;0;2023;Linde E30 600HL, Schenker;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9945;2775497739;0;2023;Stapler Linde R25 F, Isovolta;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9946;2775497739;0;2023;Diverse Stapler Linde, Frutarom;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9947;2775497739;0;2023;Stapler H18D, Lagerhaus Bad Ischl;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9948;2775497739;0;2024;Div. Stapler H35D, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9949;2775497739;0;2024;Div. Stapler, GWS STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9950;2775497739;0;2024;Stapler H80D, GWS STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9951;2775497739;0;2024;Stapler H35D, Schenker;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9952;2775497739;0;2024;4 Stk. Stapler Linde H 30 D, Allnex;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9953;2775497739;0;2024;Diverse Batterien, Schweighofer GmbH;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9954;2775497739;0;2023;Stapler L14, Quester;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9955;2775497739;0;2023;Stapler H35D, Maschinenfabrik Liezen;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9956;2775497739;0;2023;2 Stk. Stapler E16, Q Logistics;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9957;2775497739;0;2023;2 Stk. Linde K range, Quehenberger;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9958;2775497739;0;2023;Stapler Linde E35 L, L14, Isovolta;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9959;2775497739;0;2024;3 Stk. Stapler Linde E30, Josef Schuberth;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9960;2775497739;0;2024;Diverse Stapler, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9961;2775497739;0;2024;4 Stk. Stapler H20D/600, Villas;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9962;2775497739;0;2024;Div. Stapler, Würth Hochenburger;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9963;2775497739;0;2024;Diverse Stapler, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9964;2775497739;0;2024;Stapler Linde E 16 C, E 25 GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9965;2775497739;0;2024;Diverse Stapler, GSW STR;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9966;2775497739;0;2024;Stapler E16C, Salzburg Milch;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9967;2775497739;0;2024;Stapler E35HL, Red Bull;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
9968;2775497739;0;2024;2 Stk. Stapler H35D, Lisec;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
9969;4026095927;1;2020;Opel Vivaro L2H1 2,9t 1.6 CDTI;Fahrzeuge / Kleinautobusse (bis 3,5t);D
9970;3835288199;1;2023;BMW X1-Reihe U11 X1 xDrive23i 48V Aut. 160kw, Benzin bleifrei, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;Benzin
9971;3835288199;1;2024;BMW 550e xDrive Limousine G60 XB1, Strom;Fahrzeuge / PKW, Kombi;Strom
9972;2229505301;0;2022;Waschanlage EasyWasch CNA023 und USI-Lackieranlage Chronotech Supremacy 8m;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
9973;2229505301;0;2023;Binderberger Rückewagen RW 12 alpin mit BK 6095;Fahrzeuge / Anhänger;Sonstige
9974;2229505301;0;2023;Ford Fiesta Cool & Sound 5trg 1.0 EcoBoost;Fahrzeuge / PKW, Kombi;Benzin
9975;2229505301;0;2023;Ford Transit Custom 2,0 L1H1 320 Limited DK 96kw, Diesel, 5-Türer;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
9976;2229505301;0;2023;Ford Fiesta Cool & Sound 5trg 1.0 EcoBoost;Fahrzeuge / PKW, Kombi;Benzin
9977;2229505301;0;2023;Ford Fiesta Cool & Sound 5trg 1.0 EcoBoost;Fahrzeuge / PKW, Kombi;Benzin
9978;3509755802;1;2021;Audi A6 Allroad 3,0 TDI clean Diesel quattro S-tronic 200kw, Diesel, 5-Türer, Kombi - PKW, Diesel;Fahrzeuge / PKW, Kombi;
9979;4033322422;0;2021;Maschinenpaket gemäß Anlage;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
9980;4033322422;0;2021;2 Stück Roboter Wittmann W821 inkl. Zubehör;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
9981;3432843482;1;2020;Toyota Aygo 1,0 X-Play;Fahrzeuge / PKW, Kombi;
9982;797529407;0;2021;Ford Ranger Doppelkabine Raptor 2,0 EcoBlue Aut. Pick up, Diesel;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
9983;797529407;0;2024;Peugeot Boxer (Klein-LKW) DK 35+ L3, Diesel, Pritsche;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
9984;697825170;0;2022;Abkantmaschine JORNS JB-150GW-1250-4-s und Profiliermaschine Schlebach Mini-Prof-Light inkl. Zubehör;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
9985;2357810497;1;2022;Audi A1 Sportback 25 TFSI itense;Fahrzeuge / PKW, Kombi;
9986;2357810497;1;2023;BMW X2;Fahrzeuge / PKW, Kombi;Diesel
9987;36639805;0;2021;Ford Ranger 2021.5 Pick-Up Wildtrak L1H1;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);B
9988;36639805;0;2021;Ford Ranger Pickup 2021.5 Doppelkabine L1H1;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);B
9989;1207119008;1;2021;VW T-Cross 1,0 TSI Life 70kw, Benzin bleifrei, 5-Türer, SUV, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
